"","Retailer_country","Order_method_type","Retailer_type","Product_line","Product_type","Product","Year","Quarter","Revenue","Quantity","Gross_margin","pred"
"74319","Belgium","Web","Eyewear Store","Personal Accessories","Eyewear","Retro",2014,"Q1 2014",8583.05,137,0.45979226,8594.92919067424
"74346","Belgium","Web","Sports Store","Camping Equipment","Lanterns","Firefly Mapreader",2014,"Q1 2014",8793.96,551,0.53007519,8611.04078570384
"74354","Belgium","Web","Sports Store","Camping Equipment","Lanterns","Flicker Lantern",2014,"Q1 2014",8530.12,248,0.54587274,8599.24896615319
"74454","Austria","Web","Department Store","Camping Equipment","Cooking Gear","TrailChef Canteen",2014,"Q1 2014",8273.48,794,0.42226488,8537.71972937706
"74477","Austria","Web","Department Store","Personal Accessories","Watches","Mountain Man Digital",2014,"Q1 2014",8597.72,209,0.5138246,8597.73120720113
"74540","Austria","Web","Warehouse Store","Personal Accessories","Eyewear","Polar Ice",2014,"Q1 2014",8355.6,86,0.48856575,8592.94442896769
"74622","Austria","Web","Outdoors Shop","Personal Accessories","Knives","Pocket Gizmo",2014,"Q1 2014",8668.8,672,0.59224806,8615.74973014487
"74820","Italy","E-mail","Sports Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q1 2014",8719.1,494,0.50991501,8608.82252262006
"74909","Italy","Web","Department Store","Personal Accessories","Watches","Zodiak",2014,"Q1 2014",8432.3,74,0.42097411,8592.47742621321
"74914","Italy","Web","Department Store","Personal Accessories","Eyewear","Bella",2014,"Q1 2014",8775,130,0.46632821,8594.65677240079
"75056","Italy","Web","Outdoors Shop","Personal Accessories","Eyewear","Polar Ice",2014,"Q1 2014",8272,94,0.43534091,8593.25576413735
"75363","Spain","Web","Outdoors Shop","Camping Equipment","Lanterns","Firefly Lite",2014,"Q1 2014",8985.87,621,0.53351762,8613.76496843832
"75433","Spain","Web","Sports Store","Camping Equipment","Tents","Star Peg",2014,"Q1 2014",8914.32,4482,0.49721347,8563.14721695926
"75437","Spain","Web","Sports Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q1 2014",8613.2,488,0.50991501,8608.58902124282
"75516","Spain","Sales visit","Outdoors Shop","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q1 2014",8242.55,467,0.50991501,8607.77176642247
"75528","Spain","Sales visit","Outdoors Shop","Mountaineering Equipment","Safety","Granite Signal Mirror",2014,"Q1 2014",8415,255,0.52393939,8599.52138442664
"75552","United States","E-mail","Golf Shop","Golf Equipment","Golf Accessories","Course Pro Gloves",2014,"Q2 2014",8399.12,1567,0.52425373,8544.63696935877
"75576","United States","E-mail","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Firefly Rechargeable Battery",2014,"Q2 2014",8333.92,1063,0.59821429,8630.96623656172
"75907","United States","Web","Eyewear Store","Personal Accessories","Eyewear","Polar Extreme",2014,"Q2 2014",8969.31,63,0.4907635,8592.04934035494
"76178","Canada","Telephone","Warehouse Store","Personal Accessories","Binoculars","Seeker Mini",2014,"Q2 2014",8615.68,106,0.50787402,8593.72276689183
"76215","Canada","Telephone","Sports Store","Personal Accessories","Knives","Bear Survival Edge",2014,"Q2 2014",8592.64,98,0.46395985,8593.41143172217
"76282","Canada","E-mail","Outdoors Shop","Personal Accessories","Knives","Bear Survival Edge",2014,"Q2 2014",8943.36,102,0.46395985,8593.567099307
"76838","Mexico","Web","Equipment Rental Store","Mountaineering Equipment","Safety","Granite Signal Mirror",2014,"Q2 2014",8415,255,0.52393939,8599.52138442664
"77057","Brazil","Web","Golf Shop","Personal Accessories","Eyewear","Inferno",2014,"Q2 2014",8272.7,114,0.43848079,8594.03410206148
"77098","Brazil","Web","Department Store","Personal Accessories","Watches","Lux",2014,"Q2 2014",8694.4,52,0.4937799,8591.62125449666
"77178","Brazil","Web","Outdoors Shop","Camping Equipment","Cooking Gear","TrailChef Canteen",2014,"Q2 2014",8520.56,584,0.44345442,8529.54718117363
"77265","Brazil","Web","Sports Store","Camping Equipment","Cooking Gear","TrailChef Canteen",2014,"Q2 2014",8476.79,581,0.44345442,8529.43043048501
"77424","Japan","Web","Golf Shop","Personal Accessories","Knives","Bear Survival Edge",2014,"Q2 2014",8680.32,99,0.46395985,8593.45034861838
"77484","Japan","Web","Department Store","Personal Accessories","Watches","Mountain Man Extreme",2014,"Q2 2014",8669.46,31,0.58453122,8590.80399967632
"77593","Japan","Web","Outdoors Shop","Camping Equipment","Tents","Star Peg",2014,"Q2 2014",8254.64,4149,0.4973736,8550.1878905224
"78039","Singapore","Web","Warehouse Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q2 2014",8401.4,476,0.50991501,8608.12201848834
"78092","Singapore","Web","Outdoors Shop","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q2 2014",8973.36,726,0.40533981,8617.85124254003
"78380","Korea","Web","Warehouse Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q2 2014",8701.45,493,0.50991501,8608.78360572385
"78408","Korea","Web","Equipment Rental Store","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2014,"Q2 2014",8388,466,0.52611111,8607.73284952627
"78717","China","Web","Eyewear Store","Personal Accessories","Watches","TX",2014,"Q2 2014",8536,44,0.46949391,8591.30991932701
"78923","Australia","Web","Department Store","Personal Accessories","Watches","Mountain Man Combination",2014,"Q2 2014",8740.55,91,0.53149401,8593.13901344872
"78926","Australia","Web","Department Store","Personal Accessories","Watches","Lux",2014,"Q2 2014",8261.6,46,0.47171492,8591.38775311942
"78984","Australia","Web","Warehouse Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q2 2014",8348.45,473,0.50991501,8608.00526779972
"79018","Australia","Web","Equipment Rental Store","Personal Accessories","Watches","Mountain Man Extreme",2014,"Q2 2014",8669.46,31,0.58453122,8590.80399967632
"79020","Australia","Web","Equipment Rental Store","Personal Accessories","Eyewear","Polar Sports",2014,"Q2 2014",8361.11,71,0.50000897,8592.36067552459
"79277","Netherlands","Web","Warehouse Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q2 2014",8667.3,501,0.5,8609.0949408935
"79407","Netherlands","Web","Eyewear Store","Personal Accessories","Eyewear","Polar Wave",2014,"Q2 2014",8605.8,90,0.56996444,8593.10009655252
"79455","Netherlands","Web","Sports Store","Personal Accessories","Watches","Mountain Man Combination",2014,"Q2 2014",8644.5,90,0.53149401,8593.10009655252
"79457","Netherlands","Web","Sports Store","Personal Accessories","Watches","Venue",2014,"Q2 2014",8249,113,0.43424658,8593.99518516527
"79530","Sweden","Telephone","Outdoors Shop","Camping Equipment","Lanterns","Firefly Mapreader",2014,"Q2 2014",8570.52,537,0.53007519,8610.49594915695
"79688","Sweden","Web","Outdoors Shop","Personal Accessories","Watches","Zodiak",2014,"Q2 2014",8964.7,80,0.42395841,8592.71092759045
"79776","Sweden","Web","Sports Store","Personal Accessories","Knives","Bear Survival Edge",2014,"Q2 2014",8329.6,95,0.46395985,8593.29468103355
"79854","Denmark","Web","Department Store","Camping Equipment","Lanterns","Firefly Mapreader",2014,"Q2 2014",8226.64,526,0.52046036,8610.06786329867
"79864","Denmark","Web","Department Store","Personal Accessories","Watches","Lux",2014,"Q2 2014",8861.6,53,0.49361741,8591.66017139287
"79881","Denmark","Web","Department Store","Personal Accessories","Binoculars","Seeker Mini",2014,"Q2 2014",8371.84,103,0.50787402,8593.60601620321
"79882","Denmark","Web","Department Store","Personal Accessories","Binoculars","Ranger Vision",2014,"Q2 2014",8450,50,0.53305207,8591.54342070425
"80177","Finland","Web","Outdoors Shop","Personal Accessories","Watches","Mountain Man Combination",2014,"Q2 2014",8740.55,91,0.53149401,8593.13901344872
"80207","Finland","Web","Outdoors Shop","Personal Accessories","Binoculars","Ranger Vision",2014,"Q2 2014",8395,50,0.53609291,8591.54342070425
"80242","Finland","Web","Eyewear Store","Personal Accessories","Knives","Max Gizmo",2014,"Q2 2014",8315.3,205,0.56697654,8597.5755396163
"80343","France","Telephone","Outdoors Shop","Personal Accessories","Eyewear","Retro",2014,"Q2 2014",8896.3,142,0.46448524,8595.12377515527
"80346","France","Web","Golf Shop","Personal Accessories","Watches","Lux",2014,"Q2 2014",8404,47,0.47294622,8591.42667001563
"80413","France","Web","Department Store","Personal Accessories","Watches","Mountain Man Deluxe",2014,"Q2 2014",8375.68,107,0.5017718,8593.76168378803
"80541","France","Web","Outdoors Shop","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q2 2014",8478.96,686,0.40533981,8616.29456669176
"80707","France","Web","Sports Store","Personal Accessories","Eyewear","Polar Ice",2014,"Q2 2014",8917.56,95,0.47064556,8593.29468103355
"80760","France","Sales visit","Warehouse Store","Camping Equipment","Cooking Gear","TrailChef Canteen",2014,"Q2 2014",8981.68,622,0.43767313,8531.02602322949
"80783","France","Sales visit","Outdoors Shop","Camping Equipment","Cooking Gear","TrailChef Canteen",2014,"Q2 2014",8549.74,586,0.44345442,8529.62501496604
"80940","Germany","Web","Golf Shop","Personal Accessories","Eyewear","Retro",2014,"Q2 2014",8833.65,141,0.46465844,8595.08485825906
"81039","Germany","Web","Direct Marketing","Personal Accessories","Eyewear","Polar Sports",2014,"Q2 2014",8607.59,72,0.50748584,8592.3995924208
"81230","Germany","Web","Sports Store","Camping Equipment","Cooking Gear","TrailChef Canteen",2014,"Q2 2014",8520.56,584,0.44345442,8529.54718117363
"81281","Germany","Web","Sports Store","Personal Accessories","Eyewear","Polar Sports",2014,"Q2 2014",8748.78,74,0.50197399,8592.47742621321
"81336","Germany","Sales visit","Outdoors Shop","Camping Equipment","Lanterns","Firefly Extreme",2014,"Q2 2014",8391.7,155,0.44052457,8595.62969480596
"81363","Switzerland","Web","Golf Shop","Personal Accessories","Watches","Lux",2014,"Q2 2014",8261.6,46,0.47171492,8591.38775311942
"81367","Switzerland","Web","Golf Shop","Personal Accessories","Watches","Zodiak",2014,"Q2 2014",8760,80,0.42657534,8592.71092759045
"81443","Switzerland","Web","Department Store","Personal Accessories","Watches","Zodiak",2014,"Q2 2014",8869.5,81,0.42648402,8592.74984448666
"81733","Switzerland","Sales visit","Sports Store","Golf Equipment","Golf Accessories","Course Pro Gloves",2014,"Q2 2014",8870.8,1655,0.52425373,8548.06165622496
"81781","United Kingdom","E-mail","Outdoors Shop","Personal Accessories","Watches","Mountain Man Extreme",2014,"Q2 2014",8949.12,32,0.58453122,8590.84291657252
"81858","United Kingdom","Web","Department Store","Personal Accessories","Watches","Mountain Man Digital",2014,"Q2 2014",8971.6,220,0.50956351,8598.1592930594
"81927","United Kingdom","Web","Warehouse Store","Camping Equipment","Lanterns","Firefly 2",2014,"Q2 2014",8703.66,318,0.39093898,8601.97314888766
"82199","United Kingdom","Sales visit","Outdoors Shop","Camping Equipment","Lanterns","Firefly Mapreader",2014,"Q2 2014",8816.4,558,0.52531646,8611.31320397729
"82406","Belgium","Web","Outdoors Shop","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q2 2014",8293.56,671,0.40533981,8615.71081324866
"82505","Belgium","Web","Sports Store","Camping Equipment","Cooking Gear","TrailChef Canteen",2014,"Q2 2014",8491.38,582,0.44345442,8529.46934738122
"82751","Austria","Web","Outdoors Shop","Camping Equipment","Lanterns","Firefly Lite",2014,"Q2 2014",8320.25,575,0.53351762,8611.97479121281
"82781","Austria","Web","Outdoors Shop","Personal Accessories","Watches","Mountain Man Extreme",2014,"Q2 2014",8949.12,32,0.58453122,8590.84291657252
"83025","Italy","Web","Department Store","Camping Equipment","Tents","Star Peg",2014,"Q2 2014",8690.22,4389,0.49494949,8559.52794561203
"83041","Italy","Web","Department Store","Camping Equipment","Lanterns","Flicker Lantern",2014,"Q2 2014",8253.6,240,0.5457982,8598.93763098354
"83092","Italy","Web","Warehouse Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q2 2014",8630.85,489,0.50991501,8608.62793813902
"83225","Italy","Web","Eyewear Store","Personal Accessories","Watches","TX",2014,"Q2 2014",8386,42,0.45626043,8591.23208553459
"83231","Italy","Web","Eyewear Store","Personal Accessories","Eyewear","Polar Extreme",2014,"Q2 2014",8295.94,58,0.49312555,8591.8547558739
"83370","Spain","Web","Golf Shop","Personal Accessories","Eyewear","Hawk Eye",2014,"Q2 2014",8917.75,208,0.4240453,8597.69229030492
"83422","Spain","Web","Department Store","Personal Accessories","Watches","Mountain Man Combination",2014,"Q2 2014",8740.55,91,0.53149401,8593.13901344872
"83430","Spain","Web","Department Store","Personal Accessories","Eyewear","Polar Ice",2014,"Q2 2014",8355.6,90,0.46477811,8593.10009655252
"83683","United States","Web","Golf Shop","Personal Accessories","Eyewear","Polar Sun",2014,"Q3 2014",8930,152,0.56255319,8595.51294411734
"83845","United States","Web","Outdoors Shop","Personal Accessories","Eyewear","Polar Ice",2014,"Q3 2014",8276.4,84,0.49567928,8592.86659517528
"83876","United States","Web","Eyewear Store","Personal Accessories","Watches","Lux",2014,"Q3 2014",8360,50,0.4958134,8591.54342070425
"83944","United States","Web","Sports Store","Personal Accessories","Watches","Mountain Man Deluxe",2014,"Q3 2014",8676.64,112,0.49657932,8593.95626826907
"84002","United States","Sales visit","Department Store","Personal Accessories","Watches","Mountain Man Deluxe",2014,"Q3 2014",8599.17,111,0.49657932,8593.91735137286
"84296","Canada","Web","Eyewear Store","Personal Accessories","Watches","Mountain Man Extreme",2014,"Q3 2014",8478,30,0.5888535,8590.76508278011
"84317","Canada","Web","Eyewear Store","Personal Accessories","Eyewear","Hawk Eye",2014,"Q3 2014",8806.5,206,0.41614035,8597.61445651251
"84478","Mexico","Web","Outdoors Shop","Personal Accessories","Watches","Legend",2014,"Q3 2014",8964,36,0.44578313,8590.99858415735
"84518","Mexico","Web","Sports Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q3 2014",8613.2,488,0.50991501,8608.58902124282
"84539","Mexico","Web","Sports Store","Personal Accessories","Eyewear","Fairway",2014,"Q3 2014",8287.5,390,0.41647059,8604.77516541455
"84574","Brazil","Web","Golf Shop","Personal Accessories","Watches","Sam",2014,"Q3 2014",8514,180,0.402537,8596.60261721113
"84577","Brazil","Web","Golf Shop","Personal Accessories","Eyewear","Maximus",2014,"Q3 2014",8483.5,95,0.52418813,8593.29468103355
"84579","Brazil","Web","Golf Shop","Personal Accessories","Binoculars","Ranger Vision",2014,"Q3 2014",8450,50,0.53343195,8591.54342070425
"84590","Brazil","Web","Department Store","Personal Accessories","Watches","Mountain Man Deluxe",2014,"Q3 2014",8521.7,110,0.49657932,8593.87843447665
"84666","Brazil","Web","Outdoors Shop","Personal Accessories","Knives","Max Gizmo",2014,"Q3 2014",8522.4,212,0.53656716,8597.84795788975
"84675","Brazil","Web","Sports Store","Camping Equipment","Cooking Gear","TrailChef Canteen",2014,"Q3 2014",8666.46,594,0.44345442,8529.9363501357
"84774","Japan","Web","Golf Shop","Personal Accessories","Watches","Lux",2014,"Q3 2014",8360,50,0.4958134,8591.54342070425
"84945","Japan","Web","Eyewear Store","Personal Accessories","Watches","Sam",2014,"Q3 2014",8892.4,188,0.402537,8596.91395238078
"84947","Japan","Web","Eyewear Store","Personal Accessories","Watches","Zodiak",2014,"Q3 2014",8650.5,79,0.42557078,8592.67201069424
"84984","Japan","Web","Sports Store","Camping Equipment","Lanterns","Firefly Lite",2014,"Q3 2014",8870.11,613,0.53351762,8613.45363326867
"85083","Singapore","Web","Golf Shop","Personal Accessories","Watches","Sam",2014,"Q3 2014",8703.2,184,0.402537,8596.75828479596
"85117","Singapore","Web","Department Store","Camping Equipment","Sleeping Bags","Hibernator Pillow",2014,"Q3 2014",8454.35,479,0.50991501,8608.23876917696
"85220","Singapore","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2014,"Q3 2014",8874,493,0.52611111,8608.78360572385
"85262","Korea","Web","Golf Shop","Personal Accessories","Watches","Lux",2014,"Q3 2014",8861.6,53,0.4958134,8591.66017139287
"85265","Korea","Web","Golf Shop","Personal Accessories","Watches","Legend",2014,"Q3 2014",8220,30,0.41386861,8590.76508278011
"85424","Korea","Web","Sports Store","Personal Accessories","Eyewear","Maximus",2014,"Q3 2014",8716.25,95,0.48752044,8593.29468103355
"85614","China","Web","Sports Store","Camping Equipment","Tents","Star Peg",2014,"Q3 2014",8235.92,4202,0.48979592,8552.25048602136
"85716","Australia","Web","Department Store","Personal Accessories","Watches","Legend",2014,"Q3 2014",8985,33,0.42828047,8590.88183346873
"85803","Australia","Web","Outdoors Shop","Personal Accessories","Watches","Mountain Man Extreme",2014,"Q3 2014",8949.12,32,0.58453122,8590.84291657252
"85804","Australia","Web","Outdoors Shop","Personal Accessories","Watches","Venue",2014,"Q3 2014",8322,114,0.43424658,8594.03410206148
"86032","Netherlands","Web","Eyewear Store","Personal Accessories","Watches","Venue",2014,"Q3 2014",8979,123,0.43424658,8594.38435412734
"86052","Netherlands","Web","Eyewear Store","Personal Accessories","Eyewear","Hawk Eye",2014,"Q3 2014",8635.5,202,0.41614035,8597.45878892768
"86074","Netherlands","Web","Sports Store","Personal Accessories","Watches","Zodiak",2014,"Q3 2014",8322,76,0.42557078,8592.55526000562
"86130","Sweden","Web","Department Store","Personal Accessories","Watches","Mountain Man Deluxe",2014,"Q3 2014",8986.52,116,0.49657932,8594.11193585389
"86192","Sweden","Web","Outdoors Shop","Personal Accessories","Eyewear","Fairway",2014,"Q3 2014",8776.25,413,0.41647059,8605.67025402731
"86221","Sweden","Web","Sports Store","Personal Accessories","Watches","TX",2014,"Q3 2014",8852,43,0.4596995,8591.2710024308
"86335","Denmark","Web","Eyewear Store","Personal Accessories","Watches","Mountain Man Extreme",2014,"Q3 2014",8478,30,0.5888535,8590.76508278011
"86360","Denmark","Web","Sports Store","Personal Accessories","Binoculars","Ranger Vision",2014,"Q3 2014",8788,52,0.53343195,8591.62125449666
"86439","Finland","Web","Outdoors Shop","Mountaineering Equipment","Climbing Accessories","Granite Chalk Bag",2014,"Q3 2014",8996.4,510,0.51643991,8609.44519295937
"86758","France","Web","Sports Store","Camping Equipment","Lanterns","Firefly Lite",2014,"Q3 2014",8247.9,570,0.53351762,8611.78020673177
"86762","France","Web","Sports Store","Camping Equipment","Lanterns","Firefly Extreme",2014,"Q3 2014",8878.96,164,0.44052457,8595.97994687182
"86849","France","Sales visit","Sports Store","Personal Accessories","Eyewear","Polar Sports",2014,"Q3 2014",8718.18,74,0.50022596,8592.47742621321
"86916","Germany","E-mail","Sports Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2014,"Q3 2014",8383.4,668,0.48446215,8509.65067966887
"86950","Germany","Web","Department Store","Personal Accessories","Watches","Sam",2014,"Q3 2014",8939.7,189,0.402537,8596.95286927699
"87068","Germany","Web","Outdoors Shop","Personal Accessories","Eyewear","Bella",2014,"Q3 2014",8505,126,0.46859259,8594.50110481596
"87147","Germany","Web","Sports Store","Personal Accessories","Eyewear","Hawk Eye",2014,"Q3 2014",8550,200,0.41614035,8597.38095513526
"87177","Switzerland","Web","Golf Shop","Personal Accessories","Eyewear","Fairway",2014,"Q3 2014",8393.75,395,0.41647059,8604.96974989559
"87388","Switzerland","Web","Sports Store","Golf Equipment","Golf Accessories","Course Pro Umbrella",2014,"Q3 2014",8935.6,712,0.48446215,8511.36302310197
"87390","Switzerland","Web","Sports Store","Golf Equipment","Golf Accessories","Course Pro Gloves",2014,"Q3 2014",8425.92,1572,0.52425373,8544.8315538398
"87448","United Kingdom","Web","Department Store","Personal Accessories","Watches","Mountain Man Digital",2014,"Q3 2014",8808.48,216,0.50956351,8598.00362547457
"87454","United Kingdom","Web","Department Store","Personal Accessories","Watches","Sam",2014,"Q3 2014",8845.1,187,0.402537,8596.87503548458
"87589","United Kingdom","Web","Eyewear Store","Personal Accessories","Watches","Mountain Man Extreme",2014,"Q3 2014",8478,30,0.5888535,8590.76508278011
"87605","United Kingdom","Web","Eyewear Store","Personal Accessories","Eyewear","Maximus",2014,"Q3 2014",8624.5,94,0.48752044,8593.25576413735
"87638","United Kingdom","Web","Sports Store","Personal Accessories","Eyewear","Bella",2014,"Q3 2014",8977.5,133,0.46859259,8594.77352308941
"87705","Belgium","Web","Golf Shop","Golf Equipment","Golf Accessories","Course Pro Umbrella",2014,"Q3 2014",8232.8,656,0.48446215,8509.18367691439
"87741","Belgium","Web","Warehouse Store","Personal Accessories","Binoculars","Seeker Mini",2014,"Q3 2014",8534.4,105,0.50787402,8593.68384999562
"87835","Belgium","Web","Sports Store","Camping Equipment","Cooking Gear","TrailChef Canteen",2014,"Q3 2014",8360.07,573,0.44345442,8529.11909531536
"87851","Belgium","Web","Sports Store","Personal Accessories","Watches","Sam",2014,"Q3 2014",8608.6,182,0.402537,8596.68045100354
"87858","Belgium","Web","Sports Store","Personal Accessories","Eyewear","Fairway",2014,"Q3 2014",8500,400,0.41647059,8605.16433437662
"87865","Belgium","Web","Sports Store","Personal Accessories","Knives","Max Gizmo",2014,"Q3 2014",8803.8,219,0.53656716,8598.12037616319
"87875","Austria","Web","Golf Shop","Personal Accessories","Watches","Zodiak",2014,"Q3 2014",8979,82,0.42557078,8592.78876138286
"87910","Austria","Web","Department Store","Personal Accessories","Watches","TX",2014,"Q3 2014",8990,45,0.4560178,8591.34883622321
"87945","Austria","Web","Warehouse Store","Personal Accessories","Binoculars","Seeker Mini",2014,"Q3 2014",8534.4,105,0.50787402,8593.68384999562
"87974","Austria","Web","Outdoors Shop","Camping Equipment","Lanterns","Firefly Extreme",2014,"Q3 2014",8933.1,165,0.44052457,8596.01886376803
"88005","Austria","Web","Outdoors Shop","Personal Accessories","Watches","Sam",2014,"Q3 2014",8608.6,182,0.402537,8596.68045100354
"88094","Italy","Web","Golf Shop","Personal Accessories","Watches","Infinity",2014,"Q3 2014",8405.2,35,0.45456146,8590.95966726115
"88108","Italy","Web","Golf Shop","Personal Accessories","Eyewear","Hawk Eye",2014,"Q3 2014",8678.25,203,0.41614035,8597.49770582389
"88124","Italy","Web","Department Store","Personal Accessories","Watches","Mountain Man Deluxe",2014,"Q3 2014",8289.29,107,0.49657932,8593.76168378803
"88136","Italy","Web","Department Store","Personal Accessories","Eyewear","Hawk Eye",2014,"Q3 2014",8678.25,203,0.41614035,8597.49770582389
"88217","Italy","Web","Eyewear Store","Personal Accessories","Watches","Mountain Man Deluxe",2014,"Q3 2014",8366.76,108,0.49657932,8593.80060068424
"88250","Italy","Web","Sports Store","Personal Accessories","Watches","TX",2014,"Q3 2014",8613,44,0.4508998,8591.30991932701
"88308","Spain","Web","Golf Shop","Personal Accessories","Eyewear","Polar Extreme",2014,"Q3 2014",8876.07,63,0.48541415,8592.04934035494
"88328","Spain","Web","Department Store","Personal Accessories","Watches","Infinity",2014,"Q3 2014",8516,34,0.43626116,8590.92075036494
"88426","Spain","Web","Sports Store","Camping Equipment","Lanterns","Flicker Lantern",2014,"Q3 2014",8459.94,246,0.5457982,8599.17113236078
"88432","Spain","Web","Sports Store","Personal Accessories","Watches","Sam",2014,"Q3 2014",8466.7,179,0.402537,8596.56370031492
