,Retailer_country,Order_method_type,Retailer_type,Product_line,Product_type,Product,Year,Quarter,Revenue,Quantity,Gross_margin,pred
3174,Korea,Web,Department Store,Personal Accessories,Watches,Lux,2012,Q1 2012,10372,61,0.47526417,24887.4678
3177,Korea,Web,Department Store,Personal Accessories,Watches,Kodiak,2012,Q1 2012,18706.6,153,0.45171544,26737.69165
3180,Korea,Web,Department Store,Personal Accessories,Eyewear,Polar Sports,2012,Q1 2012,21683.92,188,0.48950928,27291.78945
3183,Korea,Web,Department Store,Personal Accessories,Eyewear,Bella,2012,Q1 2012,28890,428,0.45362963,30850.07253
3188,Korea,Web,Department Store,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,41444.75,649,0.42060985,43854.46576
3192,Korea,Web,Department Store,Personal Accessories,Eyewear,Hawk Eye,2012,Q1 2012,23166,572,0.4150613,26620.34357
3199,Korea,Web,Department Store,Personal Accessories,Binoculars,Seeker Extreme,2012,Q1 2012,16999.29,99,0.45186652,25551.9496
3200,Korea,Web,Department Store,Personal Accessories,Binoculars,Ranger Vision,2012,Q1 2012,20160,126,0.39732589,27113.25996
3206,Korea,Web,Department Store,Personal Accessories,Navigation,Trail Star,2012,Q1 2012,20174,131,0.42484287,27402.39151
3219,Korea,Web,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2012,Q1 2012,85134.3,170,0.44535634,52259.78859
3221,Korea,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2012,Q1 2012,74132.12,58,0.48311609,23181.07089
3222,Korea,Web,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2012,Q1 2012,52226.37,61,0.44845066,46804.79921
3251,Korea,Web,Warehouse Store,Camping Equipment,Lanterns,Firefly Extreme,2012,Q1 2012,9840.6,198,0.43420523,12527.72178
3252,Korea,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2012,Q1 2012,21306,636,0.46149254,27709.99827
3255,Korea,Web,Warehouse Store,Personal Accessories,Knives,Bear Edge,2012,Q1 2012,11043.3,281,0.40127226,36076.33799
3267,Korea,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2012,Q1 2012,37804.9,265,0.4742745,35151.11703
3286,Korea,Web,Sports Store,Personal Accessories,Watches,Venue,2012,Q1 2012,39008,539,0.41917402,39665.72559
3287,Korea,Web,Sports Store,Personal Accessories,Watches,Infinity,2012,Q1 2012,29840,132,0.45665952,41232.15646
3288,Korea,Web,Sports Store,Personal Accessories,Watches,Lux,2012,Q1 2012,36408,216,0.47635904,33850.54582
3289,Korea,Web,Sports Store,Personal Accessories,Watches,TX,2012,Q1 2012,66388,350,0.45277249,40066.35337
3290,Korea,Web,Sports Store,Personal Accessories,Watches,Legend,2012,Q1 2012,37384.2,141,0.44455519,38868.82078
3291,Korea,Web,Sports Store,Personal Accessories,Watches,Kodiak,2012,Q1 2012,35282.7,287,0.45407126,34486.41717
3294,Korea,Web,Sports Store,Personal Accessories,Eyewear,Polar Sports,2012,Q1 2012,12226.04,106,0.48950928,22550.03204
3299,Korea,Web,Sports Store,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,38048.4,591,0.40798982,40500.53979
3300,Korea,Web,Sports Store,Personal Accessories,Eyewear,Maximus,2012,Q1 2012,57130,707,0.49905146,53245.60388
3301,Korea,Web,Sports Store,Personal Accessories,Eyewear,Trendi,2012,Q1 2012,41849.6,832,0.39555862,46551.96042
3303,Korea,Web,Sports Store,Personal Accessories,Eyewear,Hawk Eye,2012,Q1 2012,13162.5,325,0.42740589,12337.24504
3305,Korea,Web,Sports Store,Personal Accessories,Knives,Bear Edge,2012,Q1 2012,13165.5,335,0.40127226,39198.95872
3310,Korea,Web,Sports Store,Personal Accessories,Binoculars,Seeker Extreme,2012,Q1 2012,17857.84,104,0.45186652,25841.08115
3318,Korea,Web,Sports Store,Personal Accessories,Navigation,Trail Star,2012,Q1 2012,10010,65,0.42402597,23585.85506
3323,Korea,Web,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2012,Q1 2012,77718.24,93,0.44955007,56321.96988
3325,Korea,Web,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2012,Q1 2012,79244.68,62,0.48311609,23412.37613
3327,Korea,Web,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2012,Q1 2012,42787.08,252,0.45933212,44631.98207
3334,Korea,Sales visit,Department Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2012,Q1 2012,41656.72,292,0.4742745,33773.33311
3347,Korea,Sales visit,Department Store,Camping Equipment,Lanterns,Firefly Extreme,2012,Q1 2012,9741.2,196,0.43420523,9472.97487
3348,Korea,Sales visit,Department Store,Camping Equipment,Lanterns,EverGlow Single,2012,Q1 2012,20100,600,0.46149254,22689.15683
3356,Korea,Sales visit,Department Store,Mountaineering Equipment,Safety,Husky Harness Extreme,2012,Q1 2012,86959.4,841,0.47843327,65519.97722
3359,Korea,Sales visit,Department Store,Mountaineering Equipment,Climbing Accessories,Granite Belay,2012,Q1 2012,41717.2,634,0.47613982,41236.4407
3361,Korea,Sales visit,Department Store,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2012,Q1 2012,28510.65,735,0.42768755,34230.04091
3365,Korea,Sales visit,Department Store,Mountaineering Equipment,Tools,Granite Ice,2012,Q1 2012,64145.6,853,0.48178191,59042.83059
3375,Korea,Sales visit,Department Store,Personal Accessories,Knives,Bear Survival Edge,2012,Q1 2012,13099.25,151,0.48126801,14628.98823
3377,Korea,Sales visit,Department Store,Personal Accessories,Binoculars,Seeker Extreme,2012,Q1 2012,16312.45,95,0.45186652,22381.55007
3379,Korea,Sales visit,Department Store,Personal Accessories,Navigation,Glacier GPS Extreme,2012,Q1 2012,79772.72,236,0.4779303,49755.27782
3391,Korea,Sales visit,Equipment Rental Store,Mountaineering Equipment,Climbing Accessories,Granite Belay,2012,Q1 2012,20595.4,313,0.47613982,22674.19523
3397,Korea,Sales visit,Equipment Rental Store,Personal Accessories,Knives,Bear Survival Edge,2012,Q1 2012,8675,100,0.48126801,11679.84643
3399,Korea,Sales visit,Equipment Rental Store,Personal Accessories,Navigation,Glacier GPS Extreme,2012,Q1 2012,41238.44,122,0.4779303,43163.0785
3405,China,Fax,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2012,Q1 2012,57590.85,115,0.44535634,45286.66912
3427,China,Telephone,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2012,Q1 2012,89608.23,207,0.4481739,56685.65463
3428,China,Telephone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Belay,2012,Q1 2012,25793.6,392,0.47613982,24654.58244
3429,China,Telephone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Pulley,2012,Q1 2012,20647.68,566,0.49698465,18307.10406
3430,China,Telephone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2012,Q1 2012,24398.91,629,0.42768755,25512.56079
3436,China,Web,Golf Shop,Personal Accessories,Watches,Venue,2012,Q1 2012,41659,577,0.41949831,41009.54722
3438,China,Web,Golf Shop,Personal Accessories,Watches,TX,2012,Q1 2012,57288,303,0.45397396,36494.93867
3439,China,Web,Golf Shop,Personal Accessories,Watches,Legend,2012,Q1 2012,75819.8,295,0.44221615,46920.49436
3440,China,Web,Golf Shop,Personal Accessories,Watches,Kodiak,2012,Q1 2012,14075.1,117,0.44339152,23802.36636
3441,China,Web,Golf Shop,Personal Accessories,Eyewear,Bella,2012,Q1 2012,12285,182,0.45364347,15771.22217
3446,China,Web,Golf Shop,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,14430,222,0.39439501,18309.05332
3447,China,Web,Golf Shop,Personal Accessories,Eyewear,Maximus,2012,Q1 2012,38790,481,0.49799562,39323.27972
3448,China,Web,Golf Shop,Personal Accessories,Eyewear,Trendi,2012,Q1 2012,26457.8,526,0.39583336,28003.53147
3450,China,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2012,Q1 2012,17658,436,0.40418507,17902.3873
3454,China,Web,Golf Shop,Personal Accessories,Binoculars,Ranger Vision,2012,Q1 2012,26720,167,0.39650636,28630.56053
3460,China,Web,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2012,Q1 2012,80479.98,94,0.44845066,47859.4893
3462,China,Web,Department Store,Personal Accessories,Watches,Venue,2012,Q1 2012,10950,150,0.41863014,14583.39978
3463,China,Web,Department Store,Personal Accessories,Watches,Infinity,2012,Q1 2012,14740,67,0.47345455,34885.55505
3465,China,Web,Department Store,Personal Accessories,Watches,TX,2012,Q1 2012,33016,173,0.45512418,27243.20525
3466,China,Web,Department Store,Personal Accessories,Watches,Legend,2012,Q1 2012,20974.6,81,0.44509073,32811.35092
3471,China,Web,Department Store,Personal Accessories,Eyewear,Fairway,2012,Q1 2012,8563.75,425,0.40347395,-629.3451813
3472,China,Web,Department Store,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,24829.9,388,0.41712693,26173.90761
3473,China,Web,Department Store,Personal Accessories,Eyewear,Maximus,2012,Q1 2012,22400,280,0.49317321,25965.8783
3479,China,Web,Department Store,Personal Accessories,Navigation,Trail Star,2012,Q1 2012,10318,67,0.42402597,21113.61641
3500,China,Web,Warehouse Store,Camping Equipment,Lanterns,EverGlow Single,2012,Q1 2012,27470,820,0.46149254,35762.14801
3515,China,Web,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Utensils,2012,Q1 2012,8448.3,447,0.47089947,43087.61415
3538,China,Web,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2012,Q1 2012,24999.1,503,0.43420523,27576.85501
3540,China,Web,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Double,2012,Q1 2012,10937.54,214,0.43748777,9881.203667
3546,China,Web,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness Extreme,2012,Q1 2012,54698.6,529,0.47843327,47829.37156
3549,China,Web,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Belay,2012,Q1 2012,52047.8,791,0.47613982,50666.37436
3558,China,Web,Outdoors Shop,Personal Accessories,Watches,Mountain Man Digital,2012,Q1 2012,20356.35,582,0.42818826,24341.33208
3559,China,Web,Outdoors Shop,Personal Accessories,Watches,Mountain Man Deluxe,2012,Q1 2012,38253.34,499,0.49126011,34125.14623
3563,China,Web,Outdoors Shop,Personal Accessories,Watches,Infinity,2012,Q1 2012,78019,339,0.45915867,50614.31133
3564,China,Web,Outdoors Shop,Personal Accessories,Watches,Lux,2012,Q1 2012,87008.4,511,0.47545915,48321.41596
3571,China,Web,Outdoors Shop,Personal Accessories,Eyewear,Bella,2012,Q1 2012,62572.5,927,0.45410955,57117.50987
3583,China,Web,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2012,Q1 2012,17176.5,198,0.48126801,17698.02781
3588,China,Web,Outdoors Shop,Personal Accessories,Binoculars,Seeker Extreme,2012,Q1 2012,20776.91,121,0.45186652,24236.23714
3591,China,Web,Outdoors Shop,Personal Accessories,Binoculars,Ranger Vision,2012,Q1 2012,53920,337,0.44435349,36726.72007
3598,China,Web,Outdoors Shop,Personal Accessories,Navigation,Trail Star,2012,Q1 2012,33110,215,0.42451404,29671.91027
3611,China,Web,Eyewear Store,Personal Accessories,Watches,Infinity,2012,Q1 2012,47920,208,0.44408431,43039.06474
3613,China,Web,Eyewear Store,Personal Accessories,Watches,TX,2012,Q1 2012,65380,345,0.45350872,37189.33055
3614,China,Web,Eyewear Store,Personal Accessories,Watches,Legend,2012,Q1 2012,38982.8,154,0.4444791,37032.67154
3615,China,Web,Eyewear Store,Personal Accessories,Watches,Kodiak,2012,Q1 2012,17740.2,139,0.47246142,23340.23204
3618,China,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Sports,2012,Q1 2012,12802.74,111,0.48950928,20251.27231
3624,China,Web,Eyewear Store,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,39786.05,625,0.42548154,39878.74305
3626,China,Web,Eyewear Store,Personal Accessories,Eyewear,Trendi,2012,Q1 2012,37423.2,744,0.39580581,38875.35388
3631,China,Web,Eyewear Store,Personal Accessories,Binoculars,Seeker Extreme,2012,Q1 2012,21292.04,124,0.45186652,24409.71607
3635,China,Web,Eyewear Store,Personal Accessories,Navigation,Trail Star,2012,Q1 2012,15092,98,0.42506494,22906.23201
3641,China,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2012,Q1 2012,51072.28,358,0.4742745,37941.07257
3652,China,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Carryall,2012,Q1 2012,48777.54,706,0.40396584,58064.6284
3665,China,Web,Sports Store,Personal Accessories,Watches,Lux,2012,Q1 2012,34474.4,206,0.47731592,30684.39145
3669,China,Web,Sports Store,Personal Accessories,Watches,Kodiak,2012,Q1 2012,40781.7,339,0.44317672,34905.49401
3672,China,Web,Sports Store,Personal Accessories,Eyewear,Polar Sports,2012,Q1 2012,29181.02,253,0.48950928,28462.60831
3673,China,Web,Sports Store,Personal Accessories,Eyewear,Bella,2012,Q1 2012,21127.5,313,0.45471684,21612.15562
3686,China,Web,Sports Store,Personal Accessories,Knives,Bear Edge,2012,Q1 2012,33012,840,0.40127226,65813.35392
3687,China,Web,Sports Store,Personal Accessories,Knives,Bear Survival Edge,2012,Q1 2012,21253.75,245,0.48126801,20415.86438
3692,China,Web,Sports Store,Personal Accessories,Binoculars,Seeker Extreme,2012,Q1 2012,24039.4,140,0.45186652,25334.93703
3695,China,Web,Sports Store,Personal Accessories,Binoculars,Ranger Vision,2012,Q1 2012,71680,448,0.43091602,43145.44046
3698,China,Web,Sports Store,Personal Accessories,Navigation,Glacier GPS Extreme,2012,Q1 2012,53745.18,159,0.4779303,45653.85498
3716,China,Sales visit,Warehouse Store,Camping Equipment,Lanterns,Firefly Extreme,2012,Q1 2012,13468.7,271,0.43420523,11222.05684
3718,China,Sales visit,Warehouse Store,Personal Accessories,Knives,Bear Edge,2012,Q1 2012,15209.1,387,0.40127226,36678.94127
3731,China,Sales visit,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2012,Q1 2012,11249.1,290,0.42768755,5909.441753
3735,China,Sales visit,Outdoors Shop,Mountaineering Equipment,Tools,Granite Ice,2012,Q1 2012,45270.4,602,0.48178191,41940.53555
3740,Australia,Telephone,Golf Shop,Golf Equipment,Irons,Hailstorm Titanium Irons,2012,Q1 2012,40149.72,46,0.43751289,59290.68791
3741,Australia,Telephone,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2012,Q1 2012,18529.23,37,0.44535634,40776.21695
3742,Australia,Telephone,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2012,Q1 2012,36769.92,44,0.44955007,49695.80827
3744,Australia,Telephone,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2012,Q1 2012,33231.64,26,0.48311609,17537.95655
3745,Australia,Telephone,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2012,Q1 2012,23116.59,27,0.44845066,41046.03225
3748,Australia,Telephone,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2012,Q1 2012,20544.59,121,0.45933212,33264.06305
3787,Australia,Telephone,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Double Flame,2012,Q1 2012,35665,250,0.4742745,28756.73682
3800,Australia,Telephone,Outdoors Shop,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2012,Q1 2012,62769.05,145,0.4481739,53100.42342
3805,Australia,Telephone,Outdoors Shop,Camping Equipment,Lanterns,Firefly Extreme,2012,Q1 2012,8838.72,176,0.44006372,5728.557399
3806,Australia,Telephone,Outdoors Shop,Camping Equipment,Lanterns,EverGlow Single,2012,Q1 2012,9342.6,276,0.46706056,1365.541161
3814,Australia,Telephone,Outdoors Shop,Mountaineering Equipment,Safety,Husky Harness Extreme,2012,Q1 2012,43634.8,422,0.47843327,38702.86212
3817,Australia,Telephone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Granite Belay,2012,Q1 2012,18029.2,274,0.47613982,17831.07788
3819,Australia,Telephone,Outdoors Shop,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,2012,Q1 2012,8417.43,217,0.42768755,1688.121133
3823,Australia,Telephone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Ice,2012,Q1 2012,44217.6,588,0.48178191,41130.96721
3826,Australia,Telephone,Outdoors Shop,Mountaineering Equipment,Tools,Granite Grip,2012,Q1 2012,17189.2,877,0.49540816,22166.40013
3838,Australia,Telephone,Outdoors Shop,Personal Accessories,Knives,Bear Survival Edge,2012,Q1 2012,9641.76,109,0.49127545,9612.391946
3843,Australia,Telephone,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2012,Q1 2012,53069.14,157,0.4779303,42599.10807
3854,Australia,E-mail,Department Store,Camping Equipment,Packs,Canyon Mule Carryall,2012,Q1 2012,15683.43,227,0.40396584,27426.73169
3861,Australia,Web,Golf Shop,Personal Accessories,Watches,Infinity,2012,Q1 2012,14129,60,0.44794678,36215.08402
3863,Australia,Web,Golf Shop,Personal Accessories,Watches,TX,2012,Q1 2012,19140,103,0.45557262,24929.6767
3864,Australia,Web,Golf Shop,Personal Accessories,Watches,Legend,2012,Q1 2012,15810.2,61,0.44501524,33389.13786
3865,Australia,Web,Golf Shop,Personal Accessories,Watches,Kodiak,2012,Q1 2012,16878.8,137,0.45503472,24958.89256
3866,Australia,Web,Golf Shop,Personal Accessories,Eyewear,Bella,2012,Q1 2012,11542.5,171,0.45496383,15135.13276
3871,Australia,Web,Golf Shop,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,24771.95,387,0.41746572,27850.39444
3878,Australia,Web,Golf Shop,Personal Accessories,Binoculars,Ranger Vision,2012,Q1 2012,32000,200,0.39763844,30538.82876
3896,Australia,Web,Department Store,Personal Accessories,Watches,Venue,2012,Q1 2012,21494,302,0.4192798,23372.99888
3898,Australia,Web,Department Store,Personal Accessories,Watches,Lux,2012,Q1 2012,8527.2,51,0.47882775,21721.31342
3900,Australia,Web,Department Store,Personal Accessories,Watches,TX,2012,Q1 2012,36504,189,0.45874699,28168.42621
3901,Australia,Web,Department Store,Personal Accessories,Watches,Legend,2012,Q1 2012,14166.4,55,0.44447707,31307.86686
3902,Australia,Web,Department Store,Personal Accessories,Watches,Kodiak,2012,Q1 2012,8781.9,73,0.44422278,19523.69559
3903,Australia,Web,Department Store,Personal Accessories,Eyewear,Bella,2012,Q1 2012,9315,138,0.45348148,11492.5514
3908,Australia,Web,Department Store,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,12620.9,198,0.42206657,15186.90874
3910,Australia,Web,Department Store,Personal Accessories,Eyewear,Trendi,2012,Q1 2012,9054,180,0.39662028,6261.315121
3919,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Venue,2012,Q1 2012,10877,149,0.41972603,14525.57347
3920,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Infinity,2012,Q1 2012,16340,72,0.45453488,35174.6866
3921,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Lux,2012,Q1 2012,22950,132,0.47427712,26405.24452
3923,Australia,Web,Outdoors Shop,Personal Accessories,Watches,TX,2012,Q1 2012,36212,190,0.45366232,28226.25252
3924,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Legend,2012,Q1 2012,61999.4,252,0.44909467,42699.6499
3925,Australia,Web,Outdoors Shop,Personal Accessories,Watches,Kodiak,2012,Q1 2012,15316.8,122,0.46340228,22357.18477
3930,Australia,Web,Outdoors Shop,Personal Accessories,Eyewear,Fairway,2012,Q1 2012,14467.7,718,0.40420385,16313.76361
3931,Australia,Web,Outdoors Shop,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,23995.8,379,0.43395219,25653.47082
3933,Australia,Web,Outdoors Shop,Personal Accessories,Eyewear,Trendi,2012,Q1 2012,23037.4,458,0.39559152,22337.02926
3940,Australia,Web,Eyewear Store,Personal Accessories,Watches,Infinity,2012,Q1 2012,18960,79,0.41691667,35579.47077
3943,Australia,Web,Eyewear Store,Personal Accessories,Watches,TX,2012,Q1 2012,39836,208,0.45528517,29267.1261
3944,Australia,Web,Eyewear Store,Personal Accessories,Watches,Legend,2012,Q1 2012,12699.4,47,0.4453738,30845.25638
3945,Australia,Web,Eyewear Store,Personal Accessories,Watches,Kodiak,2012,Q1 2012,37750.8,308,0.45292179,33112.8784
3949,Australia,Web,Eyewear Store,Personal Accessories,Eyewear,Fairway,2012,Q1 2012,10437.7,518,0.40347395,4748.501635
3950,Australia,Web,Eyewear Store,Personal Accessories,Eyewear,Inferno,2012,Q1 2012,27422,432,0.43082598,28718.26525
3952,Australia,Web,Eyewear Store,Personal Accessories,Eyewear,Trendi,2012,Q1 2012,8903.1,177,0.39542744,6087.836192
3954,Australia,Web,Eyewear Store,Personal Accessories,Eyewear,Hawk Eye,2012,Q1 2012,8302.5,205,0.43407407,2810.196585
3956,Australia,Web,Eyewear Store,Personal Accessories,Binoculars,Ranger Vision,2012,Q1 2012,11360,71,0.49035387,21344.92165
3966,Australia,Sales visit,Golf Shop,Golf Equipment,Irons,Hailstorm Steel Irons,2012,Q1 2012,15600.24,36,0.49000785,43410.97788
3967,Australia,Sales visit,Golf Shop,Golf Equipment,Irons,Hailstorm Titanium Irons,2012,Q1 2012,78553.8,90,0.43751289,61835.04554
3968,Australia,Sales visit,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2012,Q1 2012,38560.83,77,0.44535634,43089.26934
